Symbol,Rate,Change %,Change,Day Low,Day High,Base Currency,Quote Currency,Timestamp
GBP/NZD,2.17339,-0.52907,-0.01156,2.1723,2.19394,GBP,NZD,1733758918
GBP/OMR,0.49249,0.65202,0.00319031,0.48818,0.4925,GBP,OMR,1733758855
GBP/PAB,1.2777,0.37709,0.0048,1.2706,1.2777,GBP,PAB,1733758761
GBP/PEN,4.75729,0.25695,0.01219254,4.7366,4.77668,GBP,PEN,1733758879
GBP/PGK,5.16269,2.01742,0.10209,5.0607,5.16269,GBP,PGK,1733746745
GBP/PHP,74.22882,0.72437,0.53382,72.79367,74.51222,GBP,PHP,1733758906
GBP/PKR,355.465,0.37726,1.336,353.386,356.11267,GBP,PKR,1733758761
GBP/PLN,5.14663,0.1173,0.00603,5.10571,5.15752,GBP,PLN,1733758917
GBP/PYG,10034.05,0.37714,37.7,9827.48724,10034.05,GBP,PYG,1733758761
GBP/QAR,4.66135,0.37757,0.01753365,4.6289,4.66135,GBP,QAR,1733758761
GBP/RON,6.01058,0.16627,0.00997747,5.88796,6.02047,GBP,RON,1733758855
GBP/RSD,141.38283,0.50603,0.71183,139.75022,141.38283,GBP,RSD,1733758855
GBP/RUB,128.61032,0.64823,0.82832,124.88211,128.728,GBP,RUB,1733758867
GBP/RWF,1753.1,0.37675,6.58,1743.39,1778.02486,GBP,RWF,1733758761
GBP/SAR,4.80521,0.5568,0.02660736,4.7692,4.80521,GBP,SAR,1733758855
GBP/SCR,19.1583,0.37671,0.0719,19.0522,19.1583,GBP,SCR,1733758761
GBP/SEK,13.9436,0.10266,0.0143,13.9082,13.9543,GBP,SEK,1733758920
GBP/SGD,1.71178,0.18025,0.00308,1.70601,1.7123,GBP,SGD,1733758918
GBP/SLL,29058.2,0.37711,109.17,28897.22,29058.2,GBP,SLL,1733758761
GBP/SOS,729.9667,0.18345,1.3367,681.62454,729.9667,GBP,SOS,1733746744
GBP/SVC,11.178,0.37716,0.042,11.116,11.178,GBP,SVC,1733758761
GBP/SZL,22.699,-1.07644,-0.247,22.658,23.00225,GBP,SZL,1733758761
GBP/THB,43.08786,-0.72608,-0.31514,42.50549,43.43,GBP,THB,1733758856
GBP/TND,4.0095,0.52147,0.0208,3.9815,4.04266,GBP,TND,1733758761
GBP/TRY,44.55568,0.66214,0.29308,44.15944,45.53734,GBP,TRY,1733758918
GBP/TTD,8.6235,0.46016,0.0395,8.48405,8.66533,GBP,TTD,1733758761
GBP/TWD,41.47103,0.31013,0.12822,41.26919,41.511,GBP,TWD,1733758908
GBP/TZS,3397.89331,0.37377,12.65295,3322.56,3397.89331,GBP,TZS,1733758761
GBP/UAH,53.3574,0.377,0.2004,52.5669,53.3574,GBP,UAH,1733758761
GBP/UGX,4691.1,0.37659,17.6,4623.70464,4703.44763,GBP,UGX,1733758761
GBP/USD,1.27982,0.38779,0.0049439,1.2715,1.27982,GBP,USD,1733758917
GBP/UYU,55.78801,0.37936,0.21084,54.62766,55.78801,GBP,UYU,1733758761
GBP/VND,32478.70904,0.47654,154.03904,32163.99,33003.30033,GBP,VND,1733758907
GBP/XAF,792.81,0.22249,1.76,790.61,792.93,GBP,XAF,1733758761
GBP/XAG,0.03965107,-4.83743,-0.0020156,0.03960396,0.04127115,GBP,XAG,1733758887
GBP/XAU,0.000478606298,-1.07208,-0.000005186638,0.000477509311,0.000484120837,GBP,XAU,1733758827
GBP/XCD,3.45831,0.56449,0.01941227,3.41858,3.45831,GBP,XCD,1733758904
GBP/XPF,144.48312,0.47505,0.68312,143.64152,144.48312,GBP,XPF,1733758905
GBP/YER,318.67,0.36218,1.15,316.91,318.67,GBP,YER,1733758761
GBP/ZAR,22.71126,-0.86315,-0.19774,22.639,23.01496,GBP,ZAR,1733758920
GBP/ZMW,35.1579,1.07579,0.3742,34.7215,35.1579,GBP,ZMW,1733758761
GHS/EUR,0.06429049,0.44296,0.000283526193,0.06372268,0.06433433,GHS,EUR,1733758761
GHS/GBP,0.05268,0.17114,0.00009,0.05256,0.05281064,GHS,GBP,1733758761
GHS/USD,0.06802721,0.54421,0.00036821,0.06700864,0.06802721,GHS,USD,1733758183
GHS/ZAR,1.158,-0.85616,-0.01,1.157,1.22199,GHS,ZAR,1733758761
GMD/USD,0.01408451,0,0,0.01408451,0.01428571,GMD,USD,1733451928
GNF/EUR,0.000109816497,-0.09993301,-0.000000109853,0.000109770689,0.000110294929,GNF,EUR,1733758761
GNF/GBP,0.000090835927,-0.3757,-0.000000342555,0.000090835927,0.000091344055,GNF,GBP,1733758761
GNF/USD,0.00011684973,0,0,0.00011684973,0.00011696672,GNF,USD,1733758917
GTQ/EUR,0.1229,-0.07373725,-0.000090686569,0.1227,0.12579,GTQ,EUR,1733758761
GTQ/GBP,0.10129,-0.69804,-0.000711992591,0.10107,0.10219,GTQ,GBP,1733758879
GTQ/USD,0.12984,0.01946548,0.00002527,0.12611,0.12984,GTQ,USD,1733758579
GYD/EUR,0.0045253,-0.20364,-0.000009234042,0.00452448,0.00473889,GYD,EUR,1733758761
GYD/GBP,0.00374336,-0.47541,-0.000017881151,0.0035792,0.0037679,GYD,GBP,1733758761
GYD/USD,0.00480816,-0.10096,-0.000004859,0.00455941,0.00481487,GYD,USD,1733758183
HKD/ARS,130.66862,0.51433,0.66862,130.13796,130.76458,HKD,ARS,1733758909
HKD/AUD,0.19882,-1.14677,-0.0023065,0.19881,0.20143,HKD,AUD,1733758917
HKD/BRL,0.7805,-0.27318,-0.00213801,0.77575,0.79089,HKD,BRL,1733758886
HKD/CAD,0.18162,-0.21886,-0.000398372936,0.18126,0.18221,HKD,CAD,1733758919
HKD/CHF,0.11289,-0.04610634,-0.000052072501,0.11259,0.11323,HKD,CHF,1733758917
HKD/CNH,0.93376,-0.21016,-0.00196651,0.9334,0.93737,HKD,CNH,1733758917
HKD/CNY,0.93416,0.01684124,0.000157297155,0.9334,0.93589,HKD,CNY,1733758888
HKD/DKK,0.90633,-0.06009682,-0.000545,0.90579,0.91191,HKD,DKK,1733758917
HKD/EUR,0.12152,-0.04153985,-0.0000505,0.12146,0.12202,HKD,EUR,1733758917
HKD/GBP,0.10052,-0.31684,-0.0003195,0.10052,0.10106,HKD,GBP,1733758917
HKD/IDR,2037.08695,0.11239,2.28695,2026.68,2046.33098,HKD,IDR,1733758906
HKD/INR,10.91659,0.30132,0.03279461,10.79662,10.92264,HKD,INR,1733758910
HKD/JPY,19.43835,0.79518,0.15335,19.237,19.5427,HKD,JPY,1733758920
HKD/KRW,183.73501,0.60505,1.10501,182.6,184.90497,HKD,KRW,1733758894
HKD/MXN,2.59217,0.04515631,0.00117,2.5824,2.59997,HKD,MXN,1733758917
HKD/MYR,0.56922,0.20597,0.00117,0.56775,0.56968,HKD,MYR,1733758761
HKD/NZD,0.21849,-0.79481,-0.0017505,0.21849,0.2214,HKD,NZD,1733758916
HKD/PKR,36.40335,0.0728067,0.02648479,35.7025,36.40335,HKD,PKR,1733758761
HKD/PLN,0.51746,-0.20154,-0.001045,0.51694,0.52107,HKD,PLN,1733758917
HKD/SEK,1.4017,-0.64723,-0.00913131,1.399,1.41483,HKD,SEK,1733758917
HKD/SGD,0.17212,-0.26679,-0.000460436283,0.1719,0.17285,HKD,SGD,1733758917
HKD/THB,4.33234,-1.05865,-0.04635503,4.28553,4.3787,HKD,THB,1733758869
HKD/TWD,4.16907,-0.01521847,-0.000634564591,4.16395,4.1819,HKD,TWD,1733758908
HKD/USD,0.12865,0.07847354,0.00010088,0.1285,0.12866,HKD,USD,1733758917
HKD/XAG,0.00415108,-0.37407,-0.000015586441,0.00415108,0.00415222,HKD,XAG,1733695200
HKD/XAU,0.000048118414,-1.23214,-0.000000600285,0.000048067183,0.000048802675,HKD,XAU,1733758917
HKD/ZAR,2.28313,-1.35956,-0.03146845,2.28138,2.39063,HKD,ZAR,1733758917
HNL/EUR,0.03741815,-0.16464,-0.000061706776,0.03733572,0.03804596,HNL,EUR,1733758761
HNL/GBP,0.03095209,-0.43952,-0.000136641057,0.03032821,0.03114392,HNL,GBP,1733758761
HNL/USD,0.03964871,-0.06304677,-0.000025013,0.03864033,0.03967372,HNL,USD,1733758586
HRK/EUR,0.13222,0.02269461,0.00003,0.132,0.13235,HRK,EUR,1672439298
HRK/GBP,0.11693,0.07702841,0.00009,0.1166,0.1185,HRK,GBP,1672439298
HRK/USD,0.14264,0.76885,0.00108835,0.14121,0.14264,HRK,USD,1672437604
HTG/EUR,0.00710879,-0.14502,-0.000010324078,0.00710581,0.00727484,HTG,EUR,1733758761
HTG/GBP,0.00596194,0.95417,0.000056349685,0.00588076,0.00598552,HTG,GBP,1733758879
HTG/USD,0.0076646,-0.04598758,-0.000003526385,0.00755243,0.00766812,HTG,USD,1733758183
HUF/AUD,0.00397646,-0.65214,-0.000026102279,0.00396841,0.00401542,HUF,AUD,1733758917
HUF/CAD,0.00363003,0.27595,0.00000998945,0.00360205,0.00364113,HUF,CAD,1733758917
HUF/CHF,0.00225625,0.72538,0.000016248567,0.002234,0.00226289,HUF,CHF,1733758917
HUF/DKK,0.01812251,0.43494,0.000078480728,0.017952,0.0181653,HUF,DKK,1733758917
HUF/EUR,0.00243007,0.47119,0.000011396549,0.002364,0.0024351,HUF,EUR,1733758917
HUF/GBP,0.0020091,0.45506,0.000009101229,0.001994,0.0020158,HUF,GBP,1733758915
HUF/JPY,0.38822,1.41323,0.00541,0.38006,0.38854,HUF,JPY,1733758917
HUF/NZD,0.00437006,-0.33212,-0.000014562384,0.00436504,0.00439599,HUF,NZD,1733758917
HUF/PLN,0.01034758,0.30111,0.000031064502,0.01028626,0.01037721,HUF,PLN,1733758917
HUF/USD,0.00257274,0.67406,0.0000172258,0.00253729,0.00257639,HUF,USD,1733758919
HUF/ZAR,0.04563598,-0.62381,-0.000286470713,0.04549433,0.04601315,HUF,ZAR,1733758917
IDR/AUD,0.000097455174,-0.75849,-0.000000744832,0.000097000004,0.000098673238,IDR,AUD,1733758910
IDR/CAD,0.000089026628,-0.37386,-0.000000334086,0.000088094,0.000089407052,IDR,CAD,1733758911
IDR/CHF,0.000055334485,-0.2037,-0.000000112948,0.0000549,0.00005557049,IDR,CHF,1733758912
IDR/CNH,0.000458064221,-0.36645,-0.000001684756,0.000458064221,0.00045983354,IDR,CNH,1733758761
IDR/CNY,0.000458569764,-0.05013423,-0.000000230016,0.000455703,0.00045955461,IDR,CNY,1733758888
IDR/EUR,0.000059658546,0.0143268,0.000000008546,0.000059316,0.000059843123,IDR,EUR,1733758904
IDR/GBP,0.000049350323,-0.24192,-0.000000119677,0.000049182,0.000049567863,IDR,GBP,1733758906
IDR/HKD,0.000490190326,-0.03052457,-0.000000149674,0.000488503,0.000491654719,IDR,HKD,1733758917
IDR/INR,0.00535932,0.05858154,0.000003137737,0.00531851,0.00536481,IDR,INR,1733758917
IDR/JPY,0.00952582,0.89846,0.000084823554,0.009419,0.00952898,IDR,JPY,1733758862
IDR/KRW,0.09019417,0.34731,0.000312165254,0.08912656,0.090745,IDR,KRW,1733758894
IDR/MYR,0.00027896,0.05738881,0.00000016,0.000277073,0.000279747659,IDR,MYR,1733758761
IDR/NZD,0.000107303099,-0.36852,-0.000000396901,0.0001067,0.000108591857,IDR,NZD,1733758874
IDR/SGD,0.000084363198,-0.38617,-0.00000032705,0.000084038,0.000084778582,IDR,SGD,1733758868
IDR/THB,0.00212331,-1.25124,-0.000026904242,0.00210329,0.00215021,IDR,THB,1733758869
IDR/TWD,0.00204658,0.22439,0.000004581978,0.00203873,0.00205149,IDR,TWD,1733758908
IDR/USD,0.000063153458,0.0603408,0.000000038084,0.000062682956,0.000063215121,IDR,USD,1733758899
IDR/ZAR,0.0011209,-1.31174,-0.000014898741,0.00111747,0.00113811,IDR,ZAR,1733758906
ILS/AED,1.03096,0.62958,0.00645013,1.0222,1.03454,ILS,AED,1733758917
ILS/AUD,0.43379,-0.83546,-0.00365469,0.43324,0.4397,ILS,AUD,1733758917
ILS/CAD,0.39626,0.15049,0.000595419102,0.39329,0.39878,ILS,CAD,1733758917
ILS/CHF,0.2463,0.30646,0.000752499716,0.24427,0.24777,ILS,CHF,1733758917
ILS/EUR,0.26516,0.5145,0.00135725,0.2634,0.26689,ILS,EUR,1733758917
ILS/GBP,0.21945,0.06364115,0.000139573112,0.21858,0.22149,ILS,GBP,1733758917
ILS/JOD,0.19909,0.65687,0.00129923,0.19735,0.19978,ILS,JOD,1733758917
ILS/JPY,42.41402,0.64848,0.27327,41.63124,42.66212,ILS,JPY,1733758917
ILS/NOK,3.10864,3.62125,0.10864,3.10603,3.14359,ILS,NOK,1733758917
ILS/PLN,1.12897,0.18718,0.0021093,1.06709,1.13869,ILS,PLN,1733758917
ILS/SEK,3.05839,-1.42817,-0.04431177,3.04616,3.12695,ILS,SEK,1733758917
ILS/USD,0.28078,0.37063,0.00103682,0.26373,0.28258,ILS,USD,1733758920
ILS/ZAR,4.98129,-0.37415,-0.01870767,4.96898,5.05586,ILS,ZAR,1733758917
INR/AED,0.04339148,-0.18658,-0.000081112618,0.043221,0.04347637,INR,AED,1733758761
INR/AUD,0.01821115,-1.18749,-0.000218854999,0.01818,0.01848797,INR,AUD,1733758910
INR/CAD,0.01663705,-0.19763,-0.000032945151,0.01657,0.016735,INR,CAD,1733758911
INR/CHF,0.01034115,0.10792,0.000011148182,0.0103,0.01039182,INR,CHF,1733758917
INR/CNH,0.08562524,-0.49834,-0.000428840912,0.08562524,0.08610001,INR,CNH,1733758761
INR/CNY,0.08556455,0.19268,0.000164547252,0.0851,0.08594543,INR,CNY,1733758888
INR/DKK,0.08301606,-0.41227,-0.000343667434,0.083016,0.08356771,INR,DKK,1733758917
INR/EUR,0.01113227,-0.32885,-0.000036728761,0.01112607,0.01120743,INR,EUR,1733758910
INR/GBP,0.00920731,-0.61197,-0.000056693183,0.00920731,0.00928108,INR,GBP,1733758917
INR/HKD,0.09160889,0.00970549,0.000008890225,0.0913,0.09186592,INR,HKD,1733758917
INR/IDR,186.59069,-0.05854724,-0.10931,186.4,188.02269,INR,IDR,1733758917
INR/JPY,1.78075,0.45772,0.00811374,1.76316,1.78317,INR,JPY,1733758862
INR/KRW,16.82933,0.055483,0.00933224,16.763,16.98599,INR,KRW,1733758894
INR/MYR,0.0517,0,0,0.0517,0.05235602,INR,MYR,1733758761
INR/NOK,0.1305,-8.65193,-0.01235991,0.1305,0.13218,INR,NOK,1733758917
INR/NZD,0.02002169,1.11964,0.000221688749,0.0195,0.02033077,INR,NZD,1733758874
INR/PKR,3.2737,-0.19512,-0.0064,3.2737,3.2801,INR,PKR,1733758761
INR/SEK,0.1284,-0.61919,-0.00080000727,0.12833,0.1295,INR,SEK,1733758917
INR/SGD,0.01576469,-0.23612,-0.000037312392,0.01562549,0.01583793,INR,SGD,1733758910
INR/THB,0.39687,-1.40076,-0.0056382,0.39348,0.40251,INR,THB,1733758869
INR/TWD,0.38187,-0.3502,-0.00134203,0.38167,0.38426,INR,TWD,1733758908
INR/USD,0.01178384,-0.25211,-0.000029783606,0.01177146,0.01181363,INR,USD,1733758917
INR/XAG,0.000365100083,-4.19774,-0.000015997478,0.000365100083,0.000382983287,INR,XAG,1733758887
INR/XAU,0.000004407121,-1.63526,-0.000000073266,0.00000440331,0.000004487762,INR,XAU,1733758887
INR/ZAR,0.20915,-1.55459,-0.00330273,0.20885,0.21281,INR,ZAR,1733758917
IQD/EUR,0.000721761097,-0.10105,-0.000000730052,0.000721761097,0.000738279808,IQD,EUR,1733758761
IQD/GBP,0.000597764361,-0.37659,-0.00000225964,0.000584614299,0.000601106035,IQD,GBP,1733758761
IQD/USD,0.00076394194,0,0,0.000744713812,0.00076394196,IQD,USD,1733758183
ISK/CAD,0.01026937,0,0,0.01019451,0.01027728,ISK,CAD,1733502862
ISK/CHF,0.006366,0.34678,0.000022,0.00628936,0.0063835,ISK,CHF,1733758898
ISK/DKK,0.05111234,-0.18291,-0.000093662783,0.05111234,0.0519684,ISK,DKK,1733746745
ISK/EUR,0.00685401,-0.04361097,-0.000002990404,0.006854,0.00694927,ISK,EUR,1733746745
ISK/GBP,0.00566938,-0.37473,-0.000021324683,0.00566138,0.00570083,ISK,GBP,1733758910
ISK/JPY,1.09051,0,0,1.09051,1.0923,ISK,JPY,1733502862
ISK/NOK,0.08100446,0,0,0.08036001,0.08108985,ISK,NOK,1733502862
ISK/SEK,0.07935878,0,0,0.07897023,0.07946599,ISK,SEK,1733502862
ISK/USD,0.00724061,-0.51408,-0.000037415185,0.00723956,0.00727802,ISK,USD,1733746799
JMD/EUR,0.00605382,-0.099888,-0.000006053085,0.00602627,0.00609236,JMD,EUR,1733758761
JMD/GBP,0.0050027,-0.37637,-0.0000188996,0.00492969,0.0050312,JMD,GBP,1733758761
JMD/USD,0.00642302,0,0,0.00627974,0.00642302,JMD,USD,1733758636
JOD/AED,5.18253,3.65067,0.18253,5.17007,5.18309,JOD,AED,1733758854
JOD/EUR,1.33227,0.17802,0.00236752,1.3258,1.36874,JOD,EUR,1733758855
JOD/GBP,1.10039,-0.58633,-0.00649,1.10039,1.11197,JOD,GBP,1733758761
JOD/ILS,5.02285,25.57134,1.02285,4.99614,5.04779,JOD,ILS,1733758917
JOD/USD,1.40944,-0.21141,-0.002986,1.40489,1.41243,JOD,USD,1733758183
JPY/AED,0.0238,-0.75063,-0.00018,0.02379,0.02449412,JPY,AED,1733758761
JPY/ARS,6.72163,-1.86421,-0.12769,6.7091,6.89655,JPY,ARS,1733758909
JPY/AUD,0.01022746,-1.96367,-0.000204856458,0.010207,0.01045894,JPY,AUD,1733758918
JPY/BDT,0.79694,-0.76506,-0.00614409,0.7933,0.81117,JPY,BDT,1733758761
JPY/BRL,0.04014401,-0.80551,-0.000325990364,0.03989,0.04087847,JPY,BRL,1733758913
JPY/CAD,0.009344,-0.92249,-0.000087,0.00933,0.00945327,JPY,CAD,1733758911
JPY/CHF,0.00580754,-0.84616,-0.000049560326,0.005796,0.00587389,JPY,CHF,1733758920
JPY/CLP,6.43881,-0.98863,-0.06429191,6.4133,6.5052,JPY,CLP,1733758916
JPY/CNH,0.0480342,-0.95224,-0.000461799649,0.047984,0.0486547,JPY,CNH,1733758917
JPY/CNY,0.04805941,-0.93995,-0.00045601882,0.04796,0.04864996,JPY,CNY,1733758888
JPY/CZK,0.15688,-0.64865,-0.00102422,0.1566,0.15889,JPY,CZK,1733758917
JPY/DKK,0.046611,-0.85086,-0.0004,0.046414,0.047229,JPY,DKK,1733758917
JPY/EGP,0.33422,0.40321,0.00134221,0.33371,0.33759,JPY,EGP,1733758870
JPY/EUR,0.006252,-0.85161,-0.0000537,0.006247,0.00633413,JPY,EUR,1733758916
JPY/GBP,0.005172,-1.0333,-0.000054,0.00515,0.00524,JPY,GBP,1733758891
JPY/HKD,0.0514447,-0.7889,-0.000409076696,0.05117,0.05198316,JPY,HKD,1733758920
JPY/HUF,2.57586,-1.39354,-0.03640291,2.57374,2.63116,JPY,HUF,1733758917
JPY/IDR,104.79347,-0.75436,-0.79653,104.66893,106.15304,JPY,IDR,1733758906
JPY/ILS,0.02357713,-0.64422,-0.000152873504,0.02344,0.02391715,JPY,ILS,1733758917
JPY/INR,0.56158,-0.45133,-0.00254607,0.56044,0.56648,JPY,INR,1733758910
JPY/ISK,0.917,0,0,0.9155,0.917,JPY,ISK,1733502862
JPY/KRW,9.45251,-0.19523,-0.01849006,9.428,9.60366,JPY,KRW,1733758894
JPY/MXN,0.13337,-1.25103,-0.00168967,0.13319,0.13535,JPY,MXN,1733758917
JPY/MYR,0.02922,-0.64604,-0.00019,0.02921,0.02957042,JPY,MYR,1733758761
JPY/NGN,10.42252,-1.80948,-0.19207,10.41228,10.62925,JPY,NGN,1733758892
JPY/NOK,0.073255,-1.41973,-0.001055,0.073063,0.074679,JPY,NOK,1733758917
JPY/NZD,0.01124126,-1.68169,-0.00019227693,0.011231,0.0114928,JPY,NZD,1733758920
JPY/PHP,0.38388,0.20378,0.000780688473,0.3812,0.39686,JPY,PHP,1733758906
JPY/PKR,1.8362,-0.75131,-0.0139,1.8356,1.8527,JPY,PKR,1733758761
JPY/PLN,0.02662619,-1.14493,-0.000308381065,0.02657,0.02709073,JPY,PLN,1733758917
JPY/RSD,0.73139,-0.41049,-0.00301467,0.7306,0.73825,JPY,RSD,1733758855
JPY/RUB,0.66533,0.27548,0.00182778,0.65292,0.66734,JPY,RUB,1733758867
JPY/SAR,0.0248586,1.38091,0.000338598081,0.02432,0.02506329,JPY,SAR,1733758855
JPY/SEK,0.072121,-0.38536,-0.000279,0.07162,0.07298,JPY,SEK,1733758916
JPY/SGD,0.00885465,-1.02891,-0.000092053576,0.0088,0.00898755,JPY,SGD,1733758918
JPY/THB,0.22288,-0.76697,-0.00172262,0.2202,0.2266,JPY,THB,1733758869
JPY/TRY,0.23063,-0.38085,-0.000881693727,0.23022,0.23283,JPY,TRY,1733758917
JPY/TWD,0.21446,0.3546,0.000757775513,0.2121,0.21682,JPY,TWD,1733758908
JPY/USD,0.00661818,-0.73462,-0.0000489785,0.00661,0.00668074,JPY,USD,1733758918
JPY/VND,167.96654,-0.41706,-0.70346,167.31,169.43895,JPY,VND,1733758907
JPY/XAG,0.000205074781,-4.70175,-0.000010117817,0.000205059852,0.000216442721,JPY,XAG,1733758887
JPY/XAU,0.000002475229,-2.08687,-0.000000052756,0.000002472824,0.00000253323,JPY,XAU,1733758917
JPY/ZAR,0.11745,-2.11433,-0.00253699,0.11732,0.12042,JPY,ZAR,1733758917
KES/EUR,0.00732064,0.21157,0.000015455341,0.007247,0.00740192,KES,EUR,1733746745
KES/GBP,0.00605765,0.06029193,0.000003650073,0.006036,0.00612491,KES,GBP,1733746745
KES/USD,0.00773455,0.00773519,0.000000598236,0.00772201,0.0078064,KES,USD,1733746754
KES/ZAR,0.13798,-0.73166,-0.00101697,0.13646,0.13933,KES,ZAR,1733746745
KHR/EUR,0.000235183443,-0.05174036,-0.000000121748,0.000235028673,0.00023609406,KHR,EUR,1733758761
KHR/GBP,0.000194552529,-0.3249,-0.000000634167,0.000194552529,0.000195537827,KHR,GBP,1733758761
KHR/USD,0.000249066,0.0498108,0.000000124,0.0002483238,0.000249066,KHR,USD,1733758216
KMF/GBP,0.00167988,-0.45861,-0.000007739561,0.00167988,0.00169065,KMF,GBP,1733758761
KMF/USD,0.00215017,-0.0838626,-0.0000018047,0.00215017,0.00215197,KMF,USD,1733758654
KRW/AUD,0.0010819,-1.10564,-0.000012095666,0.001076,0.00109954,KRW,AUD,1733758910
KRW/BRL,0.0042474,-0.67025,-0.000028660264,0.00421384,0.00429455,KRW,BRL,1733758894
KRW/CAD,0.000988334336,-0.06730674,-0.000000665664,0.000979,0.0009948734,KRW,CAD,1733758911
KRW/CHF,0.000614299035,-0.41537,-0.000002562251,0.000606,0.000617795296,KRW,CHF,1733758912
KRW/CNH,0.00508388,-0.61007,-0.000031205427,0.00506406,0.0051143,KRW,CNH,1733758761
KRW/CNY,0.00508423,-0.27005,-0.00001376692,0.005052,0.00511538,KRW,CNY,1733758888
KRW/EUR,0.000661419865,-0.32853,-0.000002180135,0.0006581,0.000665468823,KRW,EUR,1733758917
KRW/GBP,0.000547208901,-0.81073,-0.000004472624,0.000541,0.000551855061,KRW,GBP,1733758894
KRW/HKD,0.00544199,-0.25125,-0.000013707579,0.005402,0.00546921,KRW,HKD,1733758917
KRW/IDR,11.08735,-0.29364,-0.03265304,11.014,11.156,KRW,IDR,1733758906
KRW/INR,0.05942069,-0.01566859,-0.000009311842,0.058854,0.059633,KRW,INR,1733758891
KRW/JPY,0.10579,0.19368,0.000204496674,0.10413,0.10607,KRW,JPY,1733758862
KRW/MYR,0.003092,-0.16145,-0.000005,0.003071,0.00311139,KRW,MYR,1733758761
KRW/NZD,0.00118964,-1.24774,-0.000015031247,0.001183,0.00120525,KRW,NZD,1733758874
KRW/RUB,0.07038903,2.34869,0.00161528,0.0681769,0.07049979,KRW,RUB,1733758867
KRW/SEK,0.00762782,-0.57591,-0.000044183609,0.007598,0.00769204,KRW,SEK,1733758917
KRW/SGD,0.000936592753,-0.63968,-0.000006029811,0.000928,0.000943609874,KRW,SGD,1733758917
KRW/THB,0.02358062,-1.39406,-0.000333375753,0.02350498,0.023914,KRW,THB,1733758869
KRW/TWD,0.02269109,-0.33344,-0.000075914968,0.02256118,0.022784,KRW,TWD,1733758908
KRW/USD,0.000700422355,-0.25145,-0.000001765663,0.000694671177,0.000704225352,KRW,USD,1733758920
KRW/XAG,0.000021694494,-3.978,-0.00000089876,0.000021677961,0.000022597941,KRW,XAG,1733758887
KRW/XAU,0.000000261874,-1.52801,-0.000000004064,0.000000261452,0.000000266388,KRW,XAU,1733758887
KRW/ZAR,0.01242932,-1.64344,-0.000207681009,0.012403,0.01266692,KRW,ZAR,1733758870
KWD/AED,11.95896,0.22323,0.02663649,11.67722,11.96159,KWD,AED,1733758854
KWD/CAD,4.59332,-0.09520285,-0.00437714,4.58543,4.61987,KWD,CAD,1733758895
KWD/EUR,3.0744,0.14326,0.00439804,3.0637,3.08084,KWD,EUR,1733758856
KWD/GBP,2.54327,0.72337,0.01826504,2.46625,2.55093,KWD,GBP,1733758856
KWD/PKR,943.39623,0,0,901.91,943.39623,KWD,PKR,1733758761
KWD/SAR,12.23092,-100,,12.18844,12.24951,KWD,SAR,1733758855
KWD/USD,3.25351,-0.11717,-0.00381652,3.13767,3.25733,KWD,USD,1733758856
KYD/BMD,1.19993,19.99319,0.19993,1.19653,1.19993,KYD,BMD,1733746745
KYD/CAD,1.69293,-2.36884,-0.04107582,1.68952,1.73581,KYD,CAD,1733758917
KYD/EUR,1.1501,-0.10423,-0.0012,1.1497,1.15929,KYD,EUR,1733758761
KYD/GBP,0.95304,-0.37632,-0.0036,0.95304,0.95838,KYD,GBP,1733758761
KYD/USD,1.21951,0,0,1.16944,1.21951,KYD,USD,1733756412
KZT/EUR,0.0018606,-0.15071,-0.000002808327,0.001845,0.00187,KZT,EUR,1733758761
KZT/GBP,0.001514,-0.39474,-0.000006,0.001508,0.001523,KZT,GBP,1733758761
KZT/USD,0.00196819,-0.04920872,-0.000000969,0.0019456,0.00197636,KZT,USD,1733758183
LAK/EUR,0.000043366244,-0.000260197464,-0.000000000113,0.000043205876,0.000043677659,LAK,EUR,1733758761
LAK/GBP,0.000035876756,-0.27625,-0.000000099384,0.000035750054,0.000036140424,LAK,GBP,1733758761
LAK/USD,0.00004591326,0.10009,0.000000045907,0.000045635774,0.00004613409,LAK,USD,1733758216
LBP/EUR,0.000010554814,-0.10017,-0.000000010583,0.000010554814,0.0000106008,LBP,EUR,1733758761
LBP/GBP,0.00000823,-0.3632,-0.00000003,0.00000823,0.00000828,LBP,GBP,1733758761
LBP/USD,0.000011173184,0,0,0.000011124917,0.000011173184,LBP,USD,1733758216
LKR/EUR,0.00325871,0.14471,0.0000047089,0.003253,0.0032963,LKR,EUR,1733746744
LKR/GBP,0.00269685,-0.0055259,-0.000000149033,0.00266459,0.002705,LKR,GBP,1733746744
LKR/USD,0.00344243,-0.20406,-0.000007038904,0.0033943,0.00345173,LKR,USD,1733746744
LKR/ZAR,0.06108445,-2.1366,-0.00133362,0.06099634,0.06241029,LKR,ZAR,1733758917
LRD/EUR,0.00526341,-0.29001,-0.000015309002,0.00526341,0.00536251,LRD,EUR,1733758761
LRD/GBP,0.00435396,-0.56519,-0.000024747928,0.00430953,0.00438656,LRD,GBP,1733758761
LRD/USD,0.00559954,-0.19128,-0.0000107313,0.00558325,0.00566409,LRD,USD,1733758689
LSL/EUR,0.05302733,1.22917,0.000643883455,0.05237933,0.05368205,LSL,EUR,1733746745
LSL/GBP,0.04388532,0.93623,0.000407057173,0.04287829,0.04388532,LSL,GBP,1733746745
