Symbol,Rate,Change %,Change,Day Low,Day High,Base Currency,Quote Currency,Timestamp
GBP/PGK,5.0606,-0.0059278,-0.0003,5.0557,5.07408,GBP,PGK,1733480965
GBP/PHP,73.695,0.00814233,0.006,73.566,74.034,GBP,PHP,1733524164
GBP/PKR,354.129,0.03983186,0.141,353.668,355.88455,GBP,PKR,1733524164
GBP/PLN,5.1406,0.12641,0.00649,5.1341,5.15265,GBP,PLN,1733524164
GBP/PYG,9996.35,-0.0289022,-2.89,9983.33,10034.55,GBP,PYG,1733524164
GBP/QAR,4.64382,-0.01857528,-0.000862762485,4.6311,4.66114,GBP,QAR,1733524164
GBP/RON,6.0006,-0.13801,-0.0082931,5.9875,6.01649,GBP,RON,1733524164
GBP/RSD,140.671,-0.17599,-0.248,140.5501,140.72,GBP,RSD,1733475563
GBP/RUB,127.782,-0.62449,-0.803,125.736,129.985,GBP,RUB,1733524164
GBP/RWF,1746.52,0.00973459,0.17,1744.24,1768.59,GBP,RWF,1733524164
GBP/SAR,4.7786,-0.11079,-0.0053,4.7715,4.7879,GBP,SAR,1733523864
GBP/SCR,19.0864,-0.13551,-0.0259,18.8528,19.1798,GBP,SCR,1733524164
GBP/SEK,13.9293,0.63869,0.0884,13.83262,13.9472,GBP,SEK,1733524044
GBP/SGD,1.7087,0.07320859,0.00125,1.70478,1.71188,GBP,SGD,1733524044
GBP/SLL,28949.03,0.06823534,19.74,28911.31,29031.45,GBP,SLL,1733524164
GBP/SOS,728.63,0.39821,2.89,728.49,728.66,GBP,SOS,1733454561
GBP/SVC,11.136,-0.15243,-0.017,11.122,11.194,GBP,SVC,1733524164
GBP/SZL,22.946,-0.28681,-0.066,22.888,23.09415,GBP,SZL,1733524164
GBP/THB,43.403,-0.26655,-0.116,43.287,43.596,GBP,THB,1733524164
GBP/TND,3.9887,-0.1602,-0.0064,3.9835,4.00866,GBP,TND,1733524164
GBP/TRY,45.26935,-0.18108,-0.08212127,44.18569,45.57885,GBP,TRY,1733524164
GBP/TTD,8.584,-0.29155,-0.0251,8.5728,8.6485,GBP,TTD,1733524164
GBP/TWD,41.34281,0.0661485,0.02732958,41.234,41.50583,GBP,TWD,1733524164
GBP/TZS,3385.24035,0.37238,12.55907,3316.37,3397.89331,GBP,TZS,1733524164
GBP/UAH,53.157,-0.1739,-0.0926,53.0877,53.4376,GBP,UAH,1733524164
GBP/UGX,4673.5,-0.05560189,-2.6,4667.4,4704.99671,GBP,UGX,1733524164
GBP/USD,1.27447,-0.11342,-0.0014471,1.27416,1.27447,GBP,USD,1733617643
GBP/UYU,55.57717,0.35014,0.19392,55.217,55.71962,GBP,UYU,1733524164
GBP/VND,32324.67,-0.03735688,-12.08,32246.02,33003.30033,GBP,VND,1733524164
GBP/XAF,790.8,0.03288891,0.26,790.61,790.8,GBP,XAF,1733617463
GBP/XAG,0.04115226,-1.23457,-0.000514403292,0.04063389,0.04142502,GBP,XAG,1733522341
GBP/XAU,0.000483909993,-0.21776,-0.00000105606,0.000482276344,0.000488209735,GBP,XAU,1733522341
GBP/XCD,3.4389,-0.14808,-0.0051,3.4344,3.4568,GBP,XCD,1733524164
GBP/XPF,143.76,0.03479229,0.05,143.72,143.76,GBP,XPF,1733617463
GBP/YER,317.52,-0.02833664,-0.09,317.11,318.75,GBP,YER,1733524164
GBP/ZAR,22.97266,-0.13784,-0.0317083,22.94104,23.09469,GBP,ZAR,1733524164
GBP/ZMW,34.7837,0.1013,0.0352,34.4842,34.9,GBP,ZMW,1733524164
GHS/EUR,0.06400696,0.52166,0.000332163897,0.0636675,0.06412928,GHS,EUR,1733524164
GHS/GBP,0.05259,0.51606,0.00027,0.05231,0.05266,GHS,GBP,1733524164
GHS/USD,0.067659,0.13532,0.000091435,0.067659,0.067659,GHS,USD,1733533849
GHS/ZAR,1.168,0.25751,0.003,1.168,1.21904,GHS,ZAR,1733535562
GMD/USD,0.01408451,0,0,0.01408451,0.01428571,GMD,USD,1733451928
GNF/EUR,0.000109926349,0.13301,0.00000014602,0.000109384058,0.00011019648,GNF,EUR,1733524164
GNF/GBP,0.000091178482,0.12546,0.000000114251,0.000090705745,0.000091297437,GNF,GBP,1733524164
GNF/USD,0.00011684973,-0.02337499,-0.00000002732,0.00011684973,0.00011684973,GNF,USD,1733533849
GTQ/EUR,0.12299,0.04919444,0.000060472577,0.12259,0.12323,GTQ,EUR,1733524164
GTQ/GBP,0.102,0.09179927,0.000093548625,0.10155,0.10213,GTQ,GBP,1733524164
GTQ/USD,0.12982,0.07789945,0.00010105,0.12982,0.12982,GTQ,USD,1733533849
GYD/EUR,0.00453453,0.18138,0.000008209895,0.00451834,0.00454318,GYD,EUR,1733524164
GYD/GBP,0.00376124,0.15797,0.000005932327,0.00374364,0.00376605,GYD,GBP,1733524164
GYD/USD,0.00481301,0,0,0.00481301,0.00481301,GYD,USD,1733533849
HKD/ARS,130.18532,0.14256,0.18532,130.03686,130.28952,HKD,ARS,1733522382
HKD/AUD,0.20114,1.04491,0.00208,0.20114,0.20114,HKD,AUD,1733637023
HKD/BRL,0.78264,1.631,0.01256,0.78264,0.78264,HKD,BRL,1733535562
HKD/CAD,0.18205,1.01021,0.00182073,0.18202,0.18205,HKD,CAD,1733636963
HKD/CHF,0.11285,-0.01772393,-0.000020005,0.11285,0.11285,HKD,CHF,1733635276
HKD/CNH,0.93573,0.30873,0.00288,0.93213,0.93606,HKD,CNH,1733524164
HKD/CNY,0.934,0.16086,0.0015,0.934,0.934,HKD,CNY,1733535622
HKD/DKK,0.90687,0.19888,0.0018,0.90238,0.91108,HKD,DKK,1733524164
HKD/EUR,0.12157,0.18955,0.00023,0.12097,0.12185,HKD,EUR,1733524164
HKD/GBP,0.10084,0.18877,0.00019,0.10032,0.10096,HKD,GBP,1733524164
HKD/IDR,2034.8,-0.0245664,-0.5,2034.8,2034.8,HKD,IDR,1733535562
HKD/INR,10.8838,0.02573293,0.0028,10.8838,10.8838,HKD,INR,1733535562
HKD/JPY,19.37984,0.01937984,0.00375506,19.30129,19.46283,HKD,JPY,1733524164
HKD/KRW,182.63,0.81144,1.47,182.63,182.63,HKD,KRW,1733535562
HKD/MXN,2.591,0,0,2.591,2.59767,HKD,MXN,1733535562
HKD/MYR,0.56805,-0.14063,-0.0008,0.56805,0.56805,HKD,MYR,1733535562
HKD/NZD,0.22024,0.97657,0.00213,0.22024,0.22024,HKD,NZD,1733636963
HKD/PKR,36.37686,0.10913,0.03965501,35.7265,36.37686,HKD,PKR,1733535562
HKD/PLN,0.5185,0.22229,0.00115,0.5185,0.5185,HKD,PLN,1733535562
HKD/SEK,1.41084,0.81828,0.01145094,1.391,1.41383,HKD,SEK,1733524164
HKD/SGD,0.17259,0.22437,0.000386365252,0.17249,0.17259,HKD,SGD,1733636963
HKD/THB,4.3787,-0.07986856,-0.0035,4.3787,4.3787,HKD,THB,1733535562
HKD/TWD,4.1697,0.25245,0.0105,4.1697,4.1697,HKD,TWD,1733535562
HKD/USD,0.12855,0.03728356,0.00004791,0.12855,0.12855,HKD,USD,1733635276
HKD/XAG,0.00415108,0.87125,0.000035853888,0.00408954,0.00416948,HKD,XAG,1733522341
HKD/XAU,0.000048819222,0.04523101,0.000000022071,0.000048588811,0.000049164426,HKD,XAU,1733522341
HKD/ZAR,2.3182,0.20316,0.0047,2.3146,2.34577,HKD,ZAR,1733637023
HNL/EUR,0.03747985,-0.08620367,-0.000032336884,0.03740975,0.03755163,HNL,EUR,1733524164
HNL/GBP,0.03108873,-0.04352422,-0.000013537017,0.03099334,0.03112937,HNL,GBP,1733524164
HNL/USD,0.03967372,-0.06228707,-0.000024727,0.03967372,0.03967372,HNL,USD,1733533849
HRK/EUR,0.13222,0.02269461,0.00003,0.132,0.13235,HRK,EUR,1672439298
HRK/GBP,0.11693,0.07702841,0.00009,0.1166,0.1185,HRK,GBP,1672439298
HRK/USD,0.14264,0.76885,0.00108835,0.14121,0.14264,HRK,USD,1672437604
HTG/EUR,0.00711911,0.00284764,0.000000202721,0.00710147,0.00713277,HTG,EUR,1733524164
HTG/GBP,0.00590559,0.0478353,0.000002823608,0.00588377,0.00591331,HTG,GBP,1733524164
HTG/USD,0.00766812,0.03067249,0.000002351284,0.00766812,0.00766812,HTG,USD,1733533849
HUF/AUD,0.00400256,0.19613,0.000007834679,0.00397346,0.00400416,HUF,AUD,1733524164
HUF/CAD,0.00362004,0.49957,0.000017994582,0.00362004,0.00362004,HUF,CAD,1733535562
HUF/CHF,0.00224,-0.44444,-0.00001,0.002231,0.002249,HUF,CHF,1733524164
HUF/DKK,0.017979,-0.29945,-0.000054,0.01793,0.01812251,HUF,DKK,1733524164
HUF/EUR,0.00241447,-0.47565,-0.000011539304,0.00241447,0.00241447,HUF,EUR,1733547603
HUF/GBP,0.002,-0.2991,-0.000006,0.001994,0.002006,HUF,GBP,1733524164
HUF/JPY,0.38338,-0.48689,-0.00187575,0.38113,0.38582,HUF,JPY,1733524164
HUF/NZD,0.00438462,0.47354,0.000020665015,0.00435768,0.00438654,HUF,NZD,1733524164
HUF/PLN,0.01031651,-0.36005,-0.000037278426,0.01029209,0.01036151,HUF,PLN,1733522341
HUF/USD,0.00255552,-0.49577,-0.0000127326,0.00255552,0.00255552,HUF,USD,1733535797
HUF/ZAR,0.04611929,-0.21909,-0.000101263149,0.04581542,0.04625631,HUF,ZAR,1733522399
IDR/AUD,0.000098200006,0.71795,0.000000700006,0.0000973,0.0000985,IDR,AUD,1733524164
IDR/CAD,0.000089360713,0.76046,0.000000674423,0.0000888,0.000089360713,IDR,CAD,1733535562
IDR/CHF,0.000055447433,-0.06653692,-0.000000036918,0.0000547,0.000055538277,IDR,CHF,1733524164
IDR/CNH,0.000459748977,0.28504,0.000001306764,0.000458211144,0.000459791255,IDR,CNH,1733524164
IDR/CNY,0.000458421197,0.12836,0.000000587666,0.0004578,0.00045879978,IDR,CNY,1733543964
IDR/EUR,0.00005965,0.05031869,0.00000003,0.000059500002,0.00005976,IDR,EUR,1733524164
IDR/GBP,0.00004947,0.08092252,0.00000004,0.00004929,0.000049539998,IDR,GBP,1733524164
IDR/HKD,0.00049034,0.02039817,0.0000001,0.00049034,0.00049034,IDR,HKD,1733535562
IDR/INR,0.00535906,0.10718,0.000005737748,0.005337,0.00535906,IDR,INR,1733543964
IDR/JPY,0.009441,-0.05293246,-0.000005,0.009403,0.009481,IDR,JPY,1733524164
IDR/KRW,0.089594,0.20355,0.000182,0.089594,0.089882,IDR,KRW,1733543964
IDR/MYR,0.00027868,-0.16122,-0.00000045,0.00027868,0.0002788,IDR,MYR,1733543964
IDR/NZD,0.0001077,0.74836,0.0000008,0.0001067,0.0001078,IDR,NZD,1733524164
IDR/SGD,0.000084690248,0.24196,0.000000204422,0.0000844,0.000084706963,IDR,SGD,1733524164
IDR/THB,0.00215021,-0.08385834,-0.000001804647,0.0021495,0.00215021,IDR,THB,1733535562
IDR/TWD,0.002042,0.04899559,0.000001,0.002042,0.002042,IDR,TWD,1733535562
IDR/USD,0.000063111392,0.05680025,0.000000035827,0.000063111392,0.00006311936,IDR,USD,1733542207
IDR/ZAR,0.0011358,-0.14945,-0.0000017,0.0011358,0.0011358,IDR,ZAR,1733535622
ILS/AED,1.02525,2.52547,0.02525467,0.97138,1.02589,ILS,AED,1733500822
ILS/AUD,0.43745,1.64917,0.00709717,0.43035,0.43873,ILS,AUD,1733524164
ILS/CAD,0.39566,1.61035,0.00627059,0.39566,0.39566,ILS,CAD,1733535562
ILS/CHF,0.24555,0.65316,0.00159343,0.24287,0.24598,ILS,CHF,1733524164
ILS/EUR,0.2638,0.80245,0.0021,0.26152,0.26463,ILS,EUR,1733524164
ILS/GBP,0.21875,0.79252,0.00172,0.2168,0.21975,ILS,GBP,1733524164
ILS/JOD,0.19793,5.52469,0.01036268,0.18757,0.19825,ILS,JOD,1733500822
ILS/JPY,42.14075,0.63211,0.2647,41.552,42.19409,ILS,JPY,1733524164
ILS/NOK,3.11552,3.85051,0.11552,3.06331,3.11786,ILS,NOK,1733522395
ILS/PLN,1.12686,0.83037,0.00928,1.12686,1.12799,ILS,PLN,1733537363
ILS/SEK,3.1027,1.45827,0.04459537,3.05717,3.11139,ILS,SEK,1733524164
ILS/USD,0.27974,0.58745,0.00163376,0.27974,0.27974,ILS,USD,1733535797
ILS/ZAR,5.03208,0.64159,0.03207933,3.7753,5.0397,ILS,ZAR,1733522399
INR/AED,0.04347259,0.00869452,0.000003779404,0.043328,0.04347259,INR,AED,1733535562
INR/AUD,0.01843,0.71038,0.00013,0.01825,0.01848,INR,AUD,1733524164
INR/CAD,0.01667,0.72508,0.00012,0.01667,0.01672604,INR,CAD,1733535562
INR/CHF,0.01033,-0.0967118,-0.00001,0.01028,0.01034,INR,CHF,1733524164
INR/CNH,0.08605408,0.23665,0.000203165074,0.08578021,0.08606,INR,CNH,1733524164
INR/CNY,0.0853,0.11737,0.0001,0.0853,0.0854,INR,CNY,1733543964
INR/DKK,0.08335973,0.00333439,0.000002779445,0.08299788,0.08350033,INR,DKK,1733524164
INR/EUR,0.01119008,0.13271,0.000014831147,0.01119008,0.01119008,INR,EUR,1733542182
INR/GBP,0.009264,0.03239391,0.000003,0.009222,0.009276,INR,GBP,1733524164
INR/HKD,0.0916,0,0,0.0916,0.0916,INR,HKD,1733535562
INR/IDR,186.6,-0.10707,-0.2,186.6,187.37118,INR,IDR,1733543964
INR/JPY,1.77264,-0.10104,-0.0017929,1.7624,1.78034,INR,JPY,1733524164
INR/KRW,16.763,0.1374,0.023,16.763,16.82,INR,KRW,1733543964
INR/MYR,0.0517,-0.19305,-0.0001,0.0517,0.05220842,INR,MYR,1733543964
INR/NOK,0.13176,-7.76464,-0.01109235,0.13033,0.13206,INR,NOK,1733522386
INR/NZD,0.0198,1.02041,0.0002,0.0196,0.0198,INR,NZD,1733524164
INR/PKR,3.2786,0.02745828,0.0009,3.2786,3.2801,INR,PKR,1733543964
INR/SEK,0.1292,0.56203,0.000722097345,0.12805,0.12947,INR,SEK,1733524164
INR/SGD,0.015802,0.19656,0.000031,0.015747,0.015805,INR,SGD,1733524164
INR/THB,0.40251,-0.13283,-0.000535362751,0.4019,0.40251,INR,THB,1733535562
INR/TWD,0.38322,-0.02682506,-0.000102825292,0.3826,0.38322,INR,TWD,1733535562
INR/USD,0.01180777,-0.03541328,-0.000004183,0.01180777,0.01181363,INR,USD,1733542182
INR/XAG,0.000381397708,1.07039,0.000004039218,0.000376494684,0.000383331225,INR,XAG,1733522341
INR/XAU,0.000004485472,-0.05696549,-0.000000002557,0.000004464415,0.000004520001,INR,XAU,1733522341
INR/ZAR,0.21245,-0.19261,-0.00041,0.21245,0.21245,INR,ZAR,1733535562
IQD/EUR,0.000722491149,-0.02167473,-0.000000156632,0.000720824623,0.000723903287,IQD,EUR,1733524044
IQD/GBP,0.000600024001,0.01800072,0.000000107989,0.000597800096,0.000600817111,IQD,GBP,1733524164
IQD/USD,0.00076394194,0,0,0.00076394194,0.00076394196,IQD,USD,1733533849
ISK/CAD,0.01026937,0.98894,0.000100563341,0.01019451,0.01027728,ISK,CAD,1733502862
ISK/CHF,0.006344,-0.01576044,-0.000001,0.006344,0.006358,ISK,CHF,1733502862
ISK/DKK,0.051206,0.23294,0.000119,0.051189,0.051286,ISK,DKK,1733502862
ISK/EUR,0.006857,0.23388,0.000016,0.006854,0.006867,ISK,EUR,1733502862
ISK/GBP,0.0056907,0.28726,0.0000163,0.0056907,0.005699,ISK,GBP,1733502862
ISK/JPY,1.09051,0.01090513,0.000118908793,1.09051,1.0923,ISK,JPY,1733502862
ISK/NOK,0.08100446,1.04496,0.000837708412,0.08036001,0.08108985,ISK,NOK,1733502862
ISK/SEK,0.07935878,0.619,0.00048820766,0.07897023,0.07946599,ISK,SEK,1733502862
ISK/USD,0.00727802,0.25473,0.0000184925,0.00727802,0.00727802,ISK,USD,1733501243
JMD/EUR,0.00605987,0.46176,0.000027853579,0.00603508,0.00605987,JMD,EUR,1733524164
JMD/GBP,0.0050216,0.41793,0.0000208996,0.004996,0.0050216,JMD,GBP,1733524164
JMD/USD,0.00642302,0.28262,0.0000181014,0.0064221,0.00642302,JMD,USD,1733533849
JOD/AED,5.18006,3.60117,0.18006,5.15789,5.19187,JOD,AED,1733521200
JOD/EUR,1.3299,-0.05260785,-0.0007,1.3266,1.3325,JOD,EUR,1733524164
JOD/GBP,1.10688,-0.01084011,-0.00012,1.10279,1.11037,JOD,GBP,1733524164
JOD/ILS,5.05221,1.04428,0.05221407,4.79779,5.07993,JOD,ILS,1733500822
JOD/USD,1.41243,-0.02826245,-0.0003993,1.41243,1.41243,JOD,USD,1733533849
JPY/AED,0.02398,0,0,0.02388,0.02408,JPY,AED,1733524164
JPY/ARS,6.84932,0,0,6.72453,6.89655,JPY,ARS,1733524164
JPY/AUD,0.010427,1.03682,0.000107,0.010315,0.01046967,JPY,AUD,1733524104
JPY/BDT,0.80308,0.14456,0.00115922,0.79291,0.80632,JPY,BDT,1733524164
JPY/BRL,0.04047,1.60683,0.00064,0.03974,0.04052,JPY,BRL,1733524164
JPY/CAD,0.009431,0.99593,0.000093,0.009314,0.009442,JPY,CAD,1733524044
JPY/CHF,0.00585,0.01709694,0.000001,0.00585,0.00585,JPY,CHF,1733635276
JPY/CLP,6.5031,0.6298,0.0407,6.4343,6.5119,JPY,CLP,1733524164
JPY/CNH,0.048496,0.30196,0.000146,0.048212,0.048618,JPY,CNH,1733524164
JPY/CNY,0.04851543,0.11159,0.000054075834,0.04816,0.04868786,JPY,CNY,1733524164
JPY/CZK,0.1579,0.19036,0.0003,0.1572,0.1585,JPY,CZK,1733524164
JPY/DKK,0.047011,0.25377,0.000119,0.046721,0.047158,JPY,DKK,1733524164
JPY/EGP,0.33288,0.11429,0.00038,0.33242,0.33423,JPY,EGP,1733524164
JPY/EUR,0.0063057,0.19704,0.0000124004,0.0062701,0.0063238,JPY,EUR,1733524044
JPY/GBP,0.005226,0.17251,0.000009,0.005194,0.005235,JPY,GBP,1733524164
JPY/HKD,0.0516,-0.01937609,-0.00001,0.05138,0.05181,JPY,HKD,1733524164
JPY/HUF,2.6084,0.48927,0.0127,2.5919,2.62378,JPY,HUF,1733524164
JPY/IDR,105.59,0.05685587,0.06,105.15,106.02,JPY,IDR,1733524164
JPY/ILS,0.02373,-0.62814,-0.00015,0.0237,0.02406623,JPY,ILS,1733524164
JPY/INR,0.56413,0.10114,0.00057,0.56169,0.56741,JPY,INR,1733524164
JPY/ISK,0.917,-0.01090394,-0.0001,0.9155,0.917,JPY,ISK,1733502862
JPY/KRW,9.471,0.79821,0.075,9.387,9.50905,JPY,KRW,1733524164
JPY/MXN,0.13456,-0.00743108,-0.00001,0.13386,0.13578,JPY,MXN,1733524164
JPY/MYR,0.02941,-0.06795787,-0.00002,0.02927,0.02953,JPY,MYR,1733524164
JPY/NGN,10.61458,-1.49666,-0.16128,10.5811,10.81666,JPY,NGN,1733524164
JPY/NOK,0.07431,1.21358,0.000891,0.073307,0.074511,JPY,NOK,1733524164
JPY/NZD,0.01143,0.96281,0.000109,0.011313,0.011451,JPY,NZD,1733524164
JPY/PHP,0.3831,0.18305,0.0007,0.3812,0.3845,JPY,PHP,1733524164
JPY/PKR,1.8501,0.17326,0.0032,1.8419,1.8576,JPY,PKR,1733524164
JPY/PLN,0.02685,0.22396,0.00006,0.0267,0.0270117,JPY,PLN,1733524164
JPY/RSD,0.7344,-0.5821,-0.0043,0.7344,0.73546,JPY,RSD,1733475563
JPY/RUB,0.6635,-0.46505,-0.0031,0.6494,0.6749,JPY,RUB,1733524164
JPY/SAR,0.02452,0.04079967,0.00001,0.02449,0.02459,JPY,SAR,1733523864
JPY/SEK,0.0724,0.80757,0.00058,0.07158,0.07256,JPY,SEK,1733524164
JPY/SGD,0.0089,0.22523,0.00002,0.00885,0.00896821,JPY,SGD,1733524164
JPY/THB,0.2246,-0.08896797,-0.0002,0.2231,0.2254,JPY,THB,1733524164
JPY/TRY,0.23151,0.01512049,0.000035,0.2309,0.23284,JPY,TRY,1733524164
JPY/TWD,0.2137,0.23452,0.0005,0.2127,0.2145,JPY,TWD,1733524164
JPY/USD,0.00666716,0.06267466,0.000004176,0.00663574,0.00669541,JPY,USD,1733522400
JPY/VND,168.67,0.10089,0.17,168.33,169.35,JPY,VND,1733524164
JPY/XAG,0.000215287107,1.31411,0.000002792419,0.000211933105,0.000216917387,JPY,XAG,1733522341
JPY/XAU,0.000002531906,0.14726,0.000000003723,0.000002512678,0.000002548589,JPY,XAU,1733522341
JPY/ZAR,0.11999,0.04168751,0.00005,0.11952,0.12041,JPY,ZAR,1733524164
KES/EUR,0.00730519,-0.0153409,-0.000001120853,0.007242,0.0073192,KES,EUR,1733524164
KES/GBP,0.006054,0.01652073,0.000001,0.006039,0.00608569,KES,GBP,1733524164
KES/USD,0.00773395,0.0232018,0.000001794,0.00773395,0.00773395,KES,USD,1733533849
KES/ZAR,0.13899,-0.19961,-0.000278,0.13899,0.13899,KES,ZAR,1733535562
KHR/EUR,0.000235305191,0.14354,0.000000337264,0.000234604106,0.00023583237,KHR,EUR,1733524164
KHR/GBP,0.000195186696,0.11711,0.00000022832,0.000194371015,0.000195461387,KHR,GBP,1733524164
KHR/USD,0.000248942,-0.03782583,-0.0000000942,0.000248942,0.000248942,KHR,USD,1733533849
KMF/GBP,0.00168762,0.02700194,0.000000455567,0.00168124,0.00168982,KMF,GBP,1733524164
KMF/USD,0.00215197,0.00861609,0.0000001854,0.00215197,0.00215197,KMF,USD,1733533849
KRW/AUD,0.001094,0.27498,0.000003,0.001087,0.001097,KRW,AUD,1733524164
KRW/BRL,0.00427606,0.821,0.000034820766,0.0042726,0.00427606,KRW,BRL,1733535562
KRW/CAD,0.000989,0.20263,0.000002,0.000989,0.000993946864,KRW,CAD,1733535562
KRW/CHF,0.000616861286,-0.78156,-0.000004859138,0.000612,0.000621376598,KRW,CHF,1733524164
KRW/CNH,0.00511509,-0.49105,-0.000025241523,0.00510412,0.00514033,KRW,CNH,1733524164
KRW/CNY,0.00511,-0.17582,-0.000009,0.005098,0.00511538,KRW,CNY,1733543964
KRW/EUR,0.0006636,-0.58427,-0.0000039,0.0006633,0.000668762121,KRW,EUR,1733524164
KRW/GBP,0.000551681525,-0.62947,-0.00000349466,0.000546,0.000555120711,KRW,GBP,1733524164
KRW/HKD,0.0054557,-0.80004,-0.000044,0.0054557,0.0054557,KRW,HKD,1733535562
KRW/IDR,11.156,-0.20574,-0.023,11.12,11.156,KRW,IDR,1733543964
KRW/INR,0.059633,-0.13732,-0.000082,0.05943,0.059633,KRW,INR,1733543964
KRW/JPY,0.10559,-0.79189,-0.000842795909,0.10516,0.10653,KRW,JPY,1733524164
KRW/MYR,0.003106,-0.3529,-0.000011,0.003097,0.00311139,KRW,MYR,1733543964
KRW/NZD,0.00120467,0.19275,0.000002317517,0.001191,0.00120729,KRW,NZD,1733524164
KRW/RUB,0.07054787,-1.06782,-0.000761453823,0.06953405,0.07135775,KRW,RUB,1733522396
KRW/SEK,0.007672,0.01303611,0.000001,0.007625,0.00770357,KRW,SEK,1733524164
KRW/SGD,0.000942622564,-0.61648,-0.00000584708,0.000936,0.000947256744,KRW,SGD,1733524164
KRW/THB,0.023914,-0.87872,-0.000212,0.023914,0.023914,KRW,THB,1733535562
KRW/TWD,0.022767,-0.64587,-0.000148,0.022767,0.022767,KRW,TWD,1733535562
KRW/USD,0.000704225352,-0.47465,-0.000003358532,0.000702188,0.000704225352,KRW,USD,1733542207
KRW/XAG,0.000022652265,0.56247,0.000000126699,0.000022415981,0.000022825755,KRW,XAG,1733522341
KRW/XAU,0.000000266404,-0.66532,-0.000000001784,0.000000265947,0.000000270075,KRW,XAU,1733522341
KRW/ZAR,0.012637,-0.74615,-0.000095,0.012637,0.012637,KRW,ZAR,1733535622
KWD/AED,11.93232,0.02505787,0.00298924,11.92876,11.93246,KWD,AED,1733506463
KWD/CAD,4.5977,0.64368,0.02940512,4.55996,4.60193,KWD,CAD,1733506463
KWD/EUR,3.07,0.11087,0.0034,3.0615,3.0732,KWD,EUR,1733506463
KWD/GBP,2.525,0.11895,0.003,2.517,2.528,KWD,GBP,1733506463
KWD/PKR,943.39623,0,0,901.37,943.39623,KWD,PKR,1733506463
KWD/SAR,12.22652,-100,,12.20859,12.25706,KWD,SAR,1733521200
KWD/USD,3.25733,0.03257329,0.00106067,3.25574,3.25733,KWD,USD,1733504719
KYD/BMD,1.19993,19.9932,0.19993,1.19653,1.19993,KYD,BMD,1733487546
KYD/CAD,1.734,0.97104,0.01667598,1.734,1.734,KYD,CAD,1733636963
KYD/EUR,1.1513,0.15659,0.0018,1.1513,1.15554,KYD,EUR,1733617463
KYD/GBP,0.95664,0.14866,0.00142,0.95168,0.95789,KYD,GBP,1733524164
KYD/USD,1.21951,0,0,1.21951,1.21951,KYD,USD,1733670011
KZT/EUR,0.00186341,2.65164,0.000048134533,0.001807,0.00186696,KZT,EUR,1733524164
KZT/GBP,0.00152,2.7027,0.00004,0.001478,0.001522,KZT,GBP,1733524164
KZT/USD,0.00196916,2.67806,0.00005136,0.00196916,0.00196916,KZT,USD,1733533849
LAK/EUR,0.000043366357,0.2363,0.000000102235,0.000043244066,0.000043468943,LAK,EUR,1733524164
LAK/GBP,0.000035976141,0.21118,0.000000075814,0.000035875598,0.000036031102,LAK,GBP,1733524164
LAK/USD,0.000045867353,0.05550161,0.000000025443,0.000045867353,0.000045867353,LAK,USD,1733533849
LBP/EUR,0.000010565397,-0.02694176,-0.000000002847,0.000010539218,0.000010585629,LBP,EUR,1733524164
LBP/GBP,0.00000826,0,0,0.00000823,0.00000828,LBP,GBP,1733524164
LBP/USD,0.000011173184,0,0,0.000011173184,0.000011173184,LBP,USD,1733533849
LKR/EUR,0.003254,-0.45886,-0.000015,0.003249,0.00326073,LKR,EUR,1733480965
LKR/GBP,0.002697,-0.29575,-0.000008,0.002693,0.002699,LKR,GBP,1733480965
LKR/USD,0.00344947,-0.03104445,-0.0000010712,0.00344947,0.00344947,LKR,USD,1733542207
LKR/ZAR,0.06241808,-0.14356,-0.000089737202,0.061994,0.06241808,LKR,ZAR,1733480965
LRD/EUR,0.00527872,-0.04961993,-0.000002620596,0.00526684,0.00528882,LRD,EUR,1733524164
LRD/GBP,0.00437871,-0.00512309,-0.000000224337,0.00436353,0.00438442,LRD,GBP,1733524164
LRD/USD,0.00561027,-0.02289383,-0.0000012847,0.00561027,0.00561027,LRD,USD,1733533849
LSL/EUR,0.05238345,-0.03143007,-0.000016469329,0.05237933,0.05239525,LSL,EUR,1733453960
LSL/GBP,0.04347826,0.19565,0.000084900054,0.04346881,0.04347826,LSL,GBP,1733453960
LSL/USD,0.05543237,0.55431,0.000305574,0.05543237,0.05543237,LSL,USD,1733452396
LTL/AUD,0.53347,0.84821,0.00448692,0.52868,0.53498,LTL,AUD,1733522397
LYD/EUR,0.19405,-0.02716706,-0.000052732114,0.19357,0.19442,LYD,EUR,1733524164
LYD/GBP,0.16103,0.0177128,0.00002851705,0.16043,0.16124,LYD,GBP,1733524164
LYD/USD,0.2055,0,0,0.2055,0.2055,LYD,USD,1733533849
MAD/AUD,0.15715,0.48875,0.000764349186,0.15619,0.15742,MAD,AUD,1733524164
MAD/EUR,0.09472,-0.34719,-0.00033,0.09451,0.09511,MAD,EUR,1733524164
MAD/GBP,0.07853,-0.35528,-0.00028,0.07832,0.07884,MAD,GBP,1733524164
MAD/USD,0.1004,-0.39858,-0.000401772445,0.1004,0.1004,MAD,USD,1733533849
MAD/ZAR,1.81487,81.48701,0.81487,1.75629,1.81487,MAD,ZAR,1733487546
MDL/EUR,0.0518484,0.12962,0.000067119402,0.05167158,0.05194535,MDL,EUR,1733524164
